postUrl,profileUrl,username,fullName,commentCount,likeCount,pubDate,description,imgUrl,postId,ownerId,type,query,timestamp,videoUrl,viewCount
https://www.instagram.com/p/BxlJo2_ghIb/,https://www.instagram.com/superfunawesomehappytime,superfunawesomehappytime,SuperFun blah blah PedalShow,2,35,2019-05-17T22:30:41.000Z,"Another gig with the rather awesome @gigarex_inc wireless IEM system...super easy to use, very long lasting battery and great sound...talk to Kang and the awesome people at @gsus4co if you want to find out more about them!
.
.
.
#iem #wireless #gsus4 #gigarex #easytouse #worksgreat #gigtime #monitors #superfunawesomehappytimepedalshow #gear #gig #fun",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/59345487_449536365869324_2452329730265561718_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iPYcofWyBrQAX-se5wR&edm=AMKDjl4BAAAA&ccb=7-4&oh=88c8427962be222b82bf166c9bcaedd3&oe=60DBD743&_nc_sid=1fe099&ig_cache_key=MjA0NjA4Mzk5NTk1NDk3NTI1OQ%3D%3D.2-ccb7-4,2046083995954975259,6285480150,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/Bw_skkVlGVk/,https://www.instagram.com/jakeplaysmusic,jakeplaysmusic,Jake Dryan,0,10,2019-05-03T09:25:02.000Z,"jump @vanhalen
.
#guitar #acousticguitar #guitarcover #rickbeato #whatmakesthissonggreat @rickbeato1 #gsus4",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/58409173_546253059237730_927915243528253174_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=x7T4GenCFK8AX8eZ4mm&edm=AMKDjl4BAAAA&ccb=7-4&oh=eac23d7ff96c90ab427b7e7490b593fb&oe=60DD1113&_nc_sid=1fe099&ig_cache_key=MjAzNTU0MTU4MzU1OTE1NzA5Mg%3D%3D.2-ccb7-4,2035541583559157092,6073893365,Video,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/59064199_588621518291936_8620865630344662202_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=cyDIiij5zBoAX_cUE7F&tn=8d6p2hrUzrD07pfX&edm=AMKDjl4BAAAA&vs=17965847176258021_591980093&_nc_vs=HBksFQAYJEdJYy1oUVBnUTRFZ1dSY0NBTHBNRVpHZGQ2TjNia1lMQUFBRhUAAsgBABUAGCRHSWxra3dPS2xjaHNKMUFJQUxhclBIaWRkSHNSYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbK6vLA9%2FXpPxUCKAJDMywXQEPZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-4&oe=60D67776&oh=bc3e9ce4e0f96f1b8603f4c47d241efd&_nc_sid=1fe099,80
https://www.instagram.com/p/Bwf-zefFIai/,https://www.instagram.com/david_kim_madaway,david_kim_madaway,David Kim,2,230,2019-04-21T01:48:25.000Z,"기쁜 부활주일😍예배

#madaway #a3stompbox #워십페달보드 #워십톤 #워십기타 #worship #worshipguitar #worshipguitarist #worshiptone #worshipgear #geartopia #gsus4 #goodwoodaudio #strymon #pedalboard #a3custompedalboard #a3customvolume",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/56800948_288438252057197_6476299151338542028_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=X8eIZmoX008AX8mrjya&edm=AMKDjl4BAAAA&ccb=7-4&oh=f522fd21d6feeb1c430923886e758289&oe=60DBF74E&_nc_sid=1fe099&ig_cache_key=MjAyNjYxNDU3MzY1MDcwODEzMA%3D%3D.2-ccb7-4,2026614573650708130,179959651,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BwX_hcqHbYH/,https://www.instagram.com/gsus4co,gsus4co,𝔾𝕤𝕦𝕤𝟜 | Music Gear & Supply Co,0,125,2019-04-17T23:20:46.000Z,"Because some foldbacks can be an issue... #Repost @superfunawesomehappytime
・・・
Third gig with the @gigarex_inc IEM System - super easy to get going...super long lasting battery (3 gigs on one charge)...great system!! Big thanks to the awesome guys at @gsus4co .
.
.
#superfunawesomehappytimepedalshow #gsus4 #iem #inear #wireless #monitor #gigarex #gig #live #fun",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/56862493_355096595114646_5851057387954891872_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=FZOQr-GzswcAX9W3AtG&tn=8d6p2hrUzrD07pfX&edm=AMKDjl4BAAAA&ccb=7-4&oh=a105f712e7a915ae73e731e7cb5d68be&oe=60DD08F6&_nc_sid=1fe099&ig_cache_key=MjAyNDM2NTkzMjk3MDYyMDQyMw%3D%3D.2-ccb7-4,2024365932970620423,4676721204,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BvvSYdPlDX1/,https://www.instagram.com/david_kim_madaway,david_kim_madaway,David Kim,11,100,2019-04-02T03:56:42.000Z,"새로 입양된 워십툴~😍👍🎛🎛
New babies 
#worshippedalboard  @gsus4co 송강대표님과 #gsus4 패밀리분들께 감사!! 너무나 #기대기대 예배안에 #예수그리스도를 표현 하기위해 끊임없이 연구하며 예배합니다

@goodwoodaudio @gfisystem @a3stompbox 
#madaway 
#worshipgear #worshiptone
#wetdrywet #웻드웻 #워십톤 #워십기타 #워십기타스쿨 #딜레이 #리버브 #worship #worshipguitar #worshipguitarist #worshiptone #worshipgear 
#복음이면충분합니다",,2012908403962426869,179959651,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/Bvp5rNHlJ2r/,https://www.instagram.com/david_kim_madaway,david_kim_madaway,David Kim,4,159,2019-03-31T01:44:36.000Z,"가장 영광스러운 자리~#예배의자리 
#wetdrywet #웻드웻 #워십톤 #워십기타 #워십기타스쿨 #딜레이 #리버브 #worship #worshipguitar #worshipguitarist #worshiptone #worshipgear #a3stompbox #a3stomboxvolumepedal #a3custompedalboard #gsus4 #복음이면충분합니다 
@strymonengineering @toneqeustshop @holyonemusic @theklonepedal @ehx @bossfx_us @freethetone_official @ctm_kor @ctmonitors @ny_strum @a3stompbox #noahsound_powercable",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/53854031_335062517146273_5948858487351087315_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=GoFzCgEwBqMAX9k65Mz&edm=AMKDjl4BAAAA&ccb=7-4&oh=2ded59aeb76ac8b95e8a5169b3fbb6f4&oe=60DD78BD&_nc_sid=1fe099&ig_cache_key=MjAxMTM5MjM2NjI3MjA5MzYxMQ%3D%3D.2-ccb7-4,2011392366272093611,179959651,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BvoOi8thRdC/,https://www.instagram.com/alangogoll,alangogoll,Alan Gogoll,6,595,2019-03-30T10:08:30.000Z,"Hey Everyone! I’ve just created this group on Facebook! I’ll be posting my Livestream schedules, answers to questions and more all in this group! You can join by searching for ‘Alan Gogoll Livestreams’ on Facebook or click the link in my Bio! See you all soon 😁
.
.
.
#livestream #diylife #bellharmonics #acousticguitar #guitar #acoustic #fingerstyle #fingerstyleguitar @guitarsdaily #guitarsdaily #talentedmusicians @hypeguitar #hypeguitar #G7thcapo #amazingmusicians @pickupjazz #pickupjazz @solo_section #solo_section #musicianseekers #guitarcrew #MusicallyMinded #guitarsecret @guitarsecret @universityofrock #universityofrock #stringscape #stringscapes @pickariff #pickariff @riffwars #riffwars @gsus4co #gsus4 #soundofguitars #highonguitars",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/54447266_2323832924561218_7367499161346923755_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=UbfkQflvfAYAX-A8u0m&edm=AMKDjl4BAAAA&ccb=7-4&oh=835d1c9f9c5766990359dc882aca5e8f&oe=60DBD230&_nc_sid=1fe099&ig_cache_key=MjAxMDkyMTIwNzkyMjQ5NzM0Ng%3D%3D.2-ccb7-4,2010921207922497346,2920877668,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BuZOksxDxRL/,https://www.instagram.com/majorbansagi.renata,majorbansagi.renata,(っ◔◡◔)っMajor-Bánsági Renáta,0,23,2019-02-27T17:48:44.000Z,"Our new treasures 🎤❤🙏
#treasures #microphone #music #singing #shure #legendary #soexcited #tryitnow #thankful #lovemylife #studio #gsus4",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/53398146_809193139447656_3614596387052270905_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=RmBk6--NNqsAX_xpq3x&edm=AMKDjl4BAAAA&ccb=7-4&oh=af21f9381291376eca433450caafb188&oe=60DCC923&_nc_sid=1fe099&ig_cache_key=MTk4ODY4NDgwNTA4MDgxNDY2Nw%3D%3D.2-ccb7-4,1988684805080814667,4848376513,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BuM7WbJHMAU/,https://www.instagram.com/superfunawesomehappytime,superfunawesomehappytime,SuperFun blah blah PedalShow,2,22,2019-02-22T23:09:52.000Z,"New Video... @gigarex_inc PGT-124 Wireless IEM System...big thanks to Kang and the guys at @gsus4co .
.
.

#superfunawesomehappytimepedalshow #gsus4 #gigarex #wireless #iem #inears #nocable #youtube",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/51149445_828484230827441_7018899876984146622_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Bt44p57KQeIAX-4ipkd&edm=AMKDjl4BAAAA&ccb=7-4&oh=486f7015183307449701f8efdac1dbd2&oe=60DD67A7&_nc_sid=1fe099&ig_cache_key=MTk4NTIyMjU2MTQ4MDA5NzgxMg%3D%3D.2-ccb7-4,1985222561480097812,6285480150,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BuJ_mwsAPRc/,https://www.instagram.com/majorbansagi.renata,majorbansagi.renata,(っ◔◡◔)っMajor-Bánsági Renáta,0,29,2019-02-21T19:49:20.000Z,"My love, My Husband, My Everything! 🙏❤🎤
#music #singing #oursoul #mylove #myhusband #studio #emotion #real #blackandwhite #artphoto #true #realmoments #gsus4 #azénférjem #érzelem #valódi #szeretemkép #igazpillanat #🎤 #❤
Photo: @stamas.hu",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/51128845_1830476840390928_4937705509289680785_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=IL2DPFaCcwEAX_OAdhQ&edm=AMKDjl4BAAAA&ccb=7-4&oh=b779de6d024f87290170d9cc0cffb38b&oe=60DCEFD9&_nc_sid=1fe099&ig_cache_key=MTk4NDM5Njg1MTM4MTU5NzI3Ng%3D%3D.2-ccb7-4,1984396851381597276,4848376513,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BuC5k2zgev4/,https://www.instagram.com/tizzeraul,tizzeraul,Raul Tizze,4,113,2019-02-19T01:41:58.000Z,"Los arreglos y armonías de Ted Greene  son fuera de este planeta...
🛸
.
The Ted Greene arrangements and harmonies are out of this world...
.
.
.
.
.
.
.
.
.
#tedgreene #arrangement #georgiainmymind #chordmelody #jazzguitar #harmony #chord #gsus4 #guitar #musictheory",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/51007600_354308285417625_7301830958157963237_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=vamah9SQyeEAX_ITfaE&tn=8d6p2hrUzrD07pfX&edm=AMKDjl4BAAAA&ccb=7-4&oh=bf68ddbdbdc51ffc1eb7391bf5f07235&oe=60DC59B2&_nc_sid=1fe099&ig_cache_key=MTk4MjQwMDAwNzM5NDk0NjA0MA%3D%3D.2-ccb7-4,1982400007394946040,1796685655,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BttXk07jTTy/,https://www.instagram.com/alangogoll,alangogoll,Alan Gogoll,16,1354,2019-02-10T17:01:32.000Z,~ STRINGSCAPES #10 ~,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/p640x640/50658585_599079530514275_500454778707840537_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=H3HINkFCBsIAX8n6hrs&edm=AMKDjl4BAAAA&ccb=7-4&oh=79124af3ba90f4564a37fb2f8c2825e1&oe=60DC932B&_nc_sid=1fe099&ig_cache_key=MTk3NjMzOTQ5NzI5MDExODM4Ng%3D%3D.2-ccb7-4,1976339497290118386,2920877668,Video,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/52170315_404105990176465_2771143131796928545_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjg2NC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=XKAK6pLema8AX-gGcot&edm=AMKDjl4BAAAA&vs=17968354759214967_1482973314&_nc_vs=HBksFQAYJEdFc09IQVBSLXY1QmlHOEJBQ0g0aEFqLUUzVW1ia1lMQUFBRhUAAsgBABUAGCRHSzU0R1FPdU9KV25xN1lDQUZhdkxJVkVVaGtBYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACb%2B8f7F3Ij9PxUCKAJDMywXQDjKPXCj1woYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-4&oe=60D67F07&oh=f57807ec04d233f4d87d825a20d3ec11&_nc_sid=1fe099,9102
https://www.instagram.com/p/BtqCsgljYBX/,https://www.instagram.com/alangogoll,alangogoll,Alan Gogoll,18,1736,2019-02-09T10:01:10.000Z,~ STRINGSCAPES #09 ~,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/p640x640/50995868_2307684779451562_3087836631978242590_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=8UJ5IP-FPI8AX-JRcEc&edm=AMKDjl4BAAAA&ccb=7-4&oh=32bc5b3ca7e4fdd972f1c78378e6d3d7&oe=60DD3C34&_nc_sid=1fe099&ig_cache_key=MTk3NTQwMzI0MTI5NTE1MTE5MQ%3D%3D.2-ccb7-4,1975403241295151191,2920877668,Video,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/52399940_154158182245488_5906806064475917798_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjg2NC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=YViu7x5Qz1MAX_2qQL4&tn=8d6p2hrUzrD07pfX&edm=AMKDjl4BAAAA&vs=18012708358123189_1842725239&_nc_vs=HBksFQAYJEdFU1BId053SkxHLU5Jd0FBT2JOTmU3Uk1QbFJia1lMQUFBRhUAAsgBABUAGCRHR09xR1FOVW5xVlRpVFVIQVBaNDYyTjY1MHBQYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbQo7KrrISzPxUCKAJDMywXQDxPXCj1wo8YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-4&oe=60D670EF&oh=96554b5a551284ff4893bae1f9d878ee&_nc_sid=1fe099,11461
https://www.instagram.com/p/BtoANHwgfCC/,https://www.instagram.com/alangogoll,alangogoll,Alan Gogoll,17,1132,2019-02-08T15:01:34.000Z,~ STRINGSCAPES #08 ~,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/p640x640/50277965_2161876014076363_1879085649646508936_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=h-NQvztTcqsAX8rtBaX&edm=AMKDjl4BAAAA&ccb=7-4&oh=c52a0e610e04be15aa37482590cdd9bf&oe=60DD1BFA&_nc_sid=1fe099&ig_cache_key=MTk3NDgyOTMzODI4NTE3NDkxNA%3D%3D.2-ccb7-4,1974829338285174914,2920877668,Video,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/52547080_118784619189180_7676107662389294231_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjg2NC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=UfdyIZXRN3MAX-vkL-f&edm=AMKDjl4BAAAA&vs=17876224222306451_3265832991&_nc_vs=HBksFQAYJEdBak9JUU84RXdpekNHd0FBSmMwWHNvLUE0ZHFia1lMQUFBRhUAAsgBABUAGCRHRFlhSEFOTFl5WWFraGdCQUlGVE1KQXN1MjVuYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACb02cmxwsj7PxUCKAJDMywXQDzHrhR64UgYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-4&oe=60D66D1B&oh=0880991d52b77cb20b4ad16ae5344cdf&_nc_sid=1fe099,8720
https://www.instagram.com/p/BtlpLuxnR9i/,https://www.instagram.com/alangogoll,alangogoll,Alan Gogoll,4,413,2019-02-07T17:02:10.000Z,~ STRINGSCAPES #07 ~,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/p640x640/51414004_114348572996455_4930717796567239281_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=a1sqZmYrDh8AX-MZKLA&edm=AMKDjl4BAAAA&ccb=7-4&oh=de1459d34c93accc7fdca5a80dc50a79&oe=60DD3711&_nc_sid=1fe099&ig_cache_key=MTk3NDE2NTEzNzcxNzUzNDU2Mg%3D%3D.2-ccb7-4,1974165137717534562,2920877668,Video,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/51935229_261390188099508_7154326905661284037_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjg2NC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=_Hnhd5FrhFMAX9hZf3b&edm=AMKDjl4BAAAA&vs=17854684465340423_2769020244&_nc_vs=HBksFQAYJEdQMTNHQU8wTjBfbHVfMEFBTVhlOVZwcVJrbGpia1lMQUFBRhUAAsgBABUAGCRHSjBqR2dPN0U3TVZpaWdCQUF5b3lZYmZvLWtRYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbQ7pjE7rTlPxUCKAJDMywXQD164UeuFHsYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-4&oe=60D658E5&oh=d4528c860640f7ca5378d012ea880a07&_nc_sid=1fe099,3565
https://www.instagram.com/p/BtjEaAllBs4/,https://www.instagram.com/alangogoll,alangogoll,Alan Gogoll,28,1570,2019-02-06T17:02:11.000Z,~ STRINGSCAPES ~ #06,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/p640x640/50548247_1017224421808089_8264658188268412866_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=aUD79tKkBJoAX8dVCOc&edm=AMKDjl4BAAAA&ccb=7-4&oh=40236352088ce5a25d2d87faf66204f9&oe=60DD0DAB&_nc_sid=1fe099&ig_cache_key=MTk3MzQ0MDQ0MTI0MTMxMjA1Ng%3D%3D.2-ccb7-4,1973440441241312056,2920877668,Video,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/51581767_373546146797514_1573565942620854210_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjg2NC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=GXdO6W_LBt0AX_90O9P&tn=8d6p2hrUzrD07pfX&edm=AMKDjl4BAAAA&vs=18030869551000011_4175713185&_nc_vs=HBksFQAYJEdFY1RFd1BLRjJQOXZGTUJBTUtYa1VEamJkWVZia1lMQUFBRhUAAsgBABUAGCRHRzlBRmdPOFRLc3NYM0VBQUZ4MzNGWUdsZTBTYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACaep5WK6qeAQBUCKAJDMywXQD0Cj1wo9cMYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-4&oe=60D657B0&oh=88c81df01c5f3ae63f3e65c1c855d8a7&_nc_sid=1fe099,8857
https://www.instagram.com/p/Btffqp7AJuc/,https://www.instagram.com/majorbansagi.renata,majorbansagi.renata,(っ◔◡◔)っMajor-Bánsági Renáta,10,49,2019-02-05T07:42:09.000Z,"When you let go of the ""Need to Be Perfect"" and start to love yourself, then you will be really free 🙏💜🎤🎵
#letitgo #lovethis #newlife #harmony #loveyourself #music #musicismylife #studio #studiotime #gsus4 #ournewhome #freedom #notneedtobeperfect #newbeginning
Fotó: @stamas.hu",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/50075663_1891296100993355_4067395226599277928_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_1Q9tjNDtOMAX9DvdEU&edm=AMKDjl4BAAAA&ccb=7-4&oh=6488401bdb314f8bdbebf8a16b2df7de&oe=60DC1845&_nc_sid=1fe099&ig_cache_key=MTk3MjQzNDQzMjQ4NDc0NDA5Mg%3D%3D.2-ccb7-4,1972434432484744092,4848376513,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BtdIFNogasp/,https://www.instagram.com/majorbansagi.renata,majorbansagi.renata,(っ◔◡◔)っMajor-Bánsági Renáta,4,38,2019-02-04T09:37:34.000Z,"We had a long-long way, but finally we got home. Our life. Our dream. No one is taking it away from Us! 🙏
#thankful #us #studio #ourdream #dreamcametrue #longway #home #happinesss #ourlife #ourdream #mrandmrs #myhusband #perfect #gsus4 #music #musicislife #nembírjukzenenélkül #zeneazélet Örökhála @kopitomi 
Fotó: @stamas.hu",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/50174037_2358588284215782_8899966585098819990_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=wT3eHUlR-AQAX_UQKgI&edm=AMKDjl4BAAAA&ccb=7-4&oh=768f3e831f2e748be881582b648cf26f&oe=60DC1FEA&_nc_sid=1fe099&ig_cache_key=MTk3MTc2Nzc1NDQ2NTg0ODEwNQ%3D%3D.2-ccb7-4,1971767754465848105,4848376513,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BtS4RxYhgl9/,https://www.instagram.com/tallguywithglasses,tallguywithglasses,Gabor,0,39,2019-01-31T10:07:04.000Z,"Playing here at @backlanemooloolaba tonight AND tomorrow night...6:30-9:30pm tonight (Thursday) and 7-10pm tomorrow (Friday)
.
.
.
#liveentertainment #soloacoustic #tapas #mooloolaba #sunshinecoast #queensland #martinguitar #gsus4 #gigarex #iem #gig #gigtime #thursday #fridaynight",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/50473245_116064622802433_1923650978935866551_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=2ZXLBUiXZxQAX8EaWob&edm=AMKDjl4BAAAA&ccb=7-4&oh=3614a2b50c672e443081cf0fb4bb32c6&oe=60DC2993&_nc_sid=1fe099&ig_cache_key=MTk2ODg4MzQ5ODk3NDg0MTIxMw%3D%3D.2-ccb7-4,1968883498974841213,535419448,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BtNPR1EHZBL/,https://www.instagram.com/gsus4co,gsus4co,𝔾𝕤𝕦𝕤𝟜 | Music Gear & Supply Co,1,28,2019-01-29T05:32:37.000Z,Interesting stuff... #namm2019 #gsus4,,1967295808136908875,4676721204,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
https://www.instagram.com/p/BtFNNB0n5-p/,https://www.instagram.com/gsus4co,gsus4co,𝔾𝕤𝕦𝕤𝟜 | Music Gear & Supply Co,4,119,2019-01-26T02:40:33.000Z,"Just had a chat with @victorwooten Victor Wooten and he told us how great the name Gsus4 is...
.
""Gsus4 always leads to the One(G Major) by raising the third. Just like Jesus is leading us to the One and was raised on the third.
.
Gsus4 is not dominant, its suspended. Just like Jesus was. He was suspended and came to serve, not to be served.
.
Gsus4 has its own spiritual but also powerful meaning behind it. You guys have picked an awesome name for your shop.""
#VictorWooten #Bassist #Bass #Gsus4",https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e35/49933578_2573120226247583_1577211404276847483_n.jpg?tp=1&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=IWj_QS3XfeAAX8ouJZi&tn=8d6p2hrUzrD07pfX&edm=AMKDjl4BAAAA&ccb=7-4&oh=eb97386f85d81107795e7764ac0f83bf&oe=60DD82AF&_nc_sid=1fe099&ig_cache_key=MTk2NTAzNDg4MjMzMTU0OTYwOQ%3D%3D.2-ccb7-4,1965034882331549609,4676721204,Photo,https://www.instagram.com/explore/tags/gsus4/,2021-06-25T09:49:46.253Z,,
